business_id,business_name,business_address,business_city,business_state,business_postal_code,business_phone_number,business_latitude,business_longitude,analysis_neighborhood,permit_type
06733361,COMPASS@LINKEDIN 26TH FLOOR,222 2ND ST,San Francisco,CA,,,37.78632900000100,-122.3982495000020,Financial District/South Beach,H85 - EMPLOYEE CAFETERIA LIMITED FOOD PREP
06733367,NEW TARAVAL CAFE,1054   TARAVAL ST,San Francisco,CA,,,37.74321900000100,-122.4776880000020,Sunset/Parkside,"H25R - RESTAURANT 1,000 - 2,000 SQFT"
06733368,Supercell,1160 BATTERY ST,San Francisco,CA,,,37.80191700000100,-122.4011340000020,Financial District/South Beach,H84 - EMPLOYEE CAFETERIAS W/FOOD PREP
06733369,SALUHALL SF INC. Level 1 (Snoberg and Coffee Bar),945 MARKET ST,San Francisco,CA,,,37.78289100000100,-122.4087885000020,South of Market,"H24 - RESTAURANT UNDER 1,000 SQFT"
06733370,GUCKENHEIMER @ GOOGLE MK F3,188 EMBARCADERO,San Francisco,CA,,,37.79258400000100,-122.3916930000020,Financial District/South Beach,H85 - EMPLOYEE CAFETERIA LIMITED FOOD PREP
06733371,GUCKENHEIMER @ GOOGLE MK F2,188 EMBARCADERO,San Francisco,CA,,,37.79258400000100,-122.3916930000020,Financial District/South Beach,H85 - EMPLOYEE CAFETERIA LIMITED FOOD PREP
06733372,SALUHALL SF INC. Level 1 (Lagom Bar),945 MARKET ST,San Francisco,CA,,,37.78289100000100,-122.4087885000020,South of Market,H86 - BARS/TAVERNS W/O FOOD PREP
06733373,SALUHALL SF INC. Level 2 (Puncch Bar),945 MARKET ST,San Francisco,CA,,,37.78289100000100,-122.4087885000020,South of Market,H86 - BARS/TAVERNS W/O FOOD PREP
06733374,KARAHI HOUSE,1409   POLK ST,San Francisco,CA,,,37.78974000000100,-122.4207990000020,Nob Hill,"H25R - RESTAURANT 1,000 - 2,000 SQFT"
06733376,Kayah By Burma Love,151 WARRIORS WAY,San Francisco,CA,,,37.76856300000100,-122.3885520000020,Mission Bay,"H26 - RESTAURANT OVER 2,000 SQFT"
06733378,ROCCOS I LLC,1131 FOLSOM ST,San Francisco,CA,,,37.77596100000100,-122.4084690000020,South of Market,"H26 - RESTAURANT OVER 2,000 SQFT"
06733379,LITTLE CAESARS,90   CHARTER OAK AVE,San Francisco,CA,,,37.73682000000100,-122.4053100000020,Bayview Hunters Point,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
06733380,WRAP AND ROLL,3135 16TH ST,San Francisco,CA,,,37.76465700000100,-122.4226800000020,Mission,"H24 - RESTAURANT UNDER 1,000 SQFT"
06733385,RICK AND ROXY'S (FORMERLY DEL MAR 2),2135 LOMBARD ST,San Francisco,CA,,,37.79952300000100,-122.4365580000020,Marina,H86 - BARS/TAVERNS W/O FOOD PREP
06733387,MILLION THAI,385 TAYLOR ST,San Francisco,CA,,,37.78577100000100,-122.4115470000020,Tenderloin,"H24 - RESTAURANT UNDER 1,000 SQFT"
06733388,R&R DAIRY BAR,103 HORNE AVE,San Francisco,CA,,,37.72659600000100,-122.3656245000020,Bayview Hunters Point,H78 - MOBILE FOOD FACILITY CLASS 4
06733389,7 Eleven 20473C,2222 TARAVAL ST,San Francisco,CA,,,37.74267000000100,-122.4900585000020,Sunset/Parkside,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
06733392,KO,2193 MISSION ST,San Francisco,CA,,,37.76209200000100,-122.4192600000020,Mission,"H24 - RESTAURANT UNDER 1,000 SQFT"
06733393,RASA RASA KITCHEN,2200 BRYANT ST,San Francisco,CA,,,37.75905900000100,-122.4100620000020,Mission,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733394,Pollo Campero,155 JEFFERSON ST BLDG,San Francisco,CA,,,37.80801499626000,-122.4150760296800,North Beach,"H26 - RESTAURANT OVER 2,000 SQFT"
06733395,HALALCARTSF LLC,455 MARKET ST,San Francisco,CA,,,37.79095500000100,-122.3986455000020,Financial District/South Beach,H78 - MOBILE FOOD FACILITY CLASS 4
06733397,BURGER LITTLES,601 MISSION BAY N BLVD,San Francisco,CA,,,37.77099699143800,-122.3914320219270,Mission Bay,H79 - MOBILE FOOD FACILITY CLASS 5
06733398,FUWA DUMPLINGS,3608   BALBOA ST,San Francisco,CA,,,37.77591600000100,-122.4976365000020,Outer Richmond,"H25R - RESTAURANT 1,000 - 2,000 SQFT"
06733399,MOREL,2001 CHESTNUT ST,San Francisco,CA,,,37.80057600000100,-122.4365355000020,Marina,"H26 - RESTAURANT OVER 2,000 SQFT"
06733400,PALMETTO SUPERFOODS,3809 18TH ST,San Francisco,CA,,,37.76108400000100,-122.4286200000020,Castro/Upper Market,"H24 - RESTAURANT UNDER 1,000 SQFT"
06733401,To be determined,2238 GEARY BLVD,San Francisco,CA,,,37.78352100000100,-122.4406395000020,Japantown,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733402,AMAMI SUSHI BISTRO,4435 MISSION ST,San Francisco,CA,,,37.72710900000100,-122.4326430000020,Excelsior,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733403,THE STUD,1123 FOLSOM ST,San Francisco,CA,,,37.77616800000100,-122.4083430000020,South of Market,H86 - BARS/TAVERNS W/O FOOD PREP
06733404,TAQUERIA ZORRO,308   COLUMBUS AVE,San Francisco,CA,,,37.79820900000100,-122.4067725000020,North Beach,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733405,COMPASS@LINKEDIN 1ST FLOOR,222 2ND ST,San Francisco,CA,,,37.78632900000100,-122.3982495000020,Financial District/South Beach,H85 - EMPLOYEE CAFETERIA LIMITED FOOD PREP
06733406,CAFE DE CASA,685 BEACH ST,San Francisco,CA,,,37.80648900000100,-122.4199890000020,Russian Hill,"H26 - RESTAURANT OVER 2,000 SQFT"
06733407,1905 CLEMENT LIQUOR INC,1905 CLEMENT ST,San Francisco,CA,,,37.78200900000100,-122.4797625000020,Outer Richmond,H03 - RETAIL MKTS W/O PREP (UNDER 5001)
06733408,ANAN'S DELI KITCHEN,6900 GEARY BLVD,San Francisco,CA,,,37.77992100000100,-122.4935280000020,Outer Richmond,"H24 - RESTAURANT UNDER 1,000 SQFT"
06733409,TERRA SAN FRANCISCO SCHOOL,3801 BALBOA ST,San Francisco,CA,,,37.77510600000100,-122.4997875000020,Outer Richmond,H91 - SCHOOL CAFETERIAS (PRIVATE W/FOOD PREP)
06733410,TINA'S TASTY TREATS,554 GIRARD ST,San Francisco,CA,,,37.72539900000100,-122.4041175000020,Portola,H99 - COTTAGE FOOD OPERATIONS - TIER B (INDIRECT SALES)
06733411,MINI CHAMELEON,1994 UNION ST,San Francisco,CA,,,37.79770500000100,-122.4320850000020,Marina,H03 - RETAIL MKTS W/O PREP (UNDER 5001)
06733413,SMISH SMASH,1453 18TH ST,San Francisco,CA,,,37.76235300000100,-122.3971740000020,Potrero Hill,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733414,BACIO,3240 SCOTT ST,San Francisco,CA,,,37.79983800000100,-122.4408015000020,Marina,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733415,"YOSSIE'S CANTINA, LLC",398 7TH ST,San Francisco,CA,,,37.77553800000100,-122.4065790000020,South of Market,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733416,BASIL THE BOLD,4 EMBARCADERO CTR STE 4502-4503,San Francisco,CA,,,37.79553400715600,-122.3962360259130,Financial District/South Beach,H03 - RETAIL MKTS W/O PREP (UNDER 5001)
06733418,Sakura,936 IRVING ST,San Francisco,CA,,,37.76421600000100,-122.4681210000020,Inner Sunset,H03 - RETAIL MKTS W/O PREP (UNDER 5001)
06733419,THE THIRD FLOOR,333   BATTERY ST,San Francisco,CA,,,37.79470800000100,-122.4006885000020,Chinatown,"H26 - RESTAURANT OVER 2,000 SQFT"
06733420,TBD,222 2ND ST 26TH FLOOR,San Francisco,CA,,,37.78632900000100,-122.3982495000020,Financial District/South Beach,H85 - EMPLOYEE CAFETERIA LIMITED FOOD PREP
06733421,BANH MI VIET,518 DIVISADERO ST,San Francisco,CA,,,37.77444000000100,-122.4373545000020,Hayes Valley,"H24 - RESTAURANT UNDER 1,000 SQFT"
06733422,FOURTH STREET HOTEL,250 4TH ST,San Francisco,CA,,,37.78236900000100,-122.4021105000020,South of Market,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733423,KAISER PERMANENTE CAFE,2425 GEARY BLVD,San Francisco,CA,,,37.78231500000100,-122.4432405000020,Lone Mountain/USF,"H26 - RESTAURANT OVER 2,000 SQFT"
06733424,AROMA TEA SHOP,302   6TH AVE,San Francisco,CA,,,37.78272000000100,-122.4642465000020,Inner Richmond,H03 - RETAIL MKTS W/O PREP (UNDER 5001)
06733425,TBD,2900 ALEMANY BLVD,San Francisco,CA,,,37.71190800000100,-122.4528345000020,Outer Mission,H09 - RETAIL MKTS W/FOOD PREP (5001 - 10000)
06733426,CASA BORINQUENA (Kiosk 4),945 MARKET ST,San Francisco,CA,,,37.78289100000100,-122.4087885000020,South of Market,"H24 - RESTAURANT UNDER 1,000 SQFT"
06733427,LA VENGANZA (Kiosk 2),945 MARKET ST,San Francisco,CA,,,37.78289100000100,-122.4087885000020,South of Market,"H24 - RESTAURANT UNDER 1,000 SQFT"
06733428,CURRY UP NOW (Kiosk 5),945 MARKET ST,San Francisco,CA,,,37.78289100000100,-122.4087885000020,South of Market,"H24 - RESTAURANT UNDER 1,000 SQFT"
06733429,MOMO NOODLE (Kiosk 3),945 MARKET ST,San Francisco,CA,,,37.78289100000100,-122.4087885000020,South of Market,"H24 - RESTAURANT UNDER 1,000 SQFT"
06733431,FLORECITA PANADERIA,2823   18TH ST,San Francisco,CA,,,37.76161500000100,-122.4105030000020,Mission,H99 - COTTAGE FOOD OPERATIONS - TIER B (INDIRECT SALES)
06733432,MASITDA GALBIJJIM,2123 POLK ST,San Francisco,CA,,,37.79621100000100,-122.4221310000020,Russian Hill,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733433,D7N COFFEE & TEA,5301 MISSION ST,San Francisco,CA,,,37.71448593362200,-122.4427209374100,Excelsior,"H24 - RESTAURANT UNDER 1,000 SQFT"
06733434,DA BOOT TO DA BAY,900 AVENUE ST BLDG D,San Francisco,CA,,,nan,nan,,H79 - MOBILE FOOD FACILITY CLASS 5
06733435,RIZE UP BAKERY LLC,147 FULTON ST,San Francisco,CA,,,37.77967032673700,-122.4159104737820,Tenderloin,H34 - PUSHCARTS (RETAIL FOOD VEHICLE)
06733436,PACIFIC STREET FISH MARKET,1195   STOCKTON ST,San Francisco,CA,,,37.79654400000100,-122.4086670000020,Chinatown,H07R - RETAIL MKTS W/FOOD PREP (UNDER 5001)
06733437,UVA ENOTECA,568 HAIGHT ST,San Francisco,CA,,,37.77220800000100,-122.4316125000020,Hayes Valley,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733439,GOURMET KITCHEN,1051   STOCKTON ST,San Francisco,CA,,,37.79553600000100,-122.4084915000020,Chinatown,"H24R - RESTAURANT UNDER 1,000 SQFT"
06733440,KISS OF MATCHA,612 BROADWAY,San Francisco,CA,,,37.79797500000100,-122.4073395000020,Chinatown,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
06733441,COLOMBIAN'S FOOD FACTORY,1233 FOLSOM ST,San Francisco,CA,,,37.77437700000100,-122.4104310000020,South of Market,H79 - MOBILE FOOD FACILITY CLASS 5
06733443,MARTHA AND BROTHERS COFFEE,3850 24TH ST,San Francisco,CA,,,37.75183200000100,-122.4287235000020,Noe Valley,"H24 - RESTAURANT UNDER 1,000 SQFT"
06733446,THE HUNGRY TABLES,257 3RD ST,San Francisco,CA,,,37.78454700000100,-122.3996175000020,Financial District/South Beach,"H24 - RESTAURANT UNDER 1,000 SQFT"
06733447,Artly Coffee,207 39 PIER K-106-B,San Francisco,CA,,,37.79504065357700,-122.3962223041900,Financial District/South Beach,"H24 - RESTAURANT UNDER 1,000 SQFT"
06733448,Brothers Mini Market,3845 NORIEGA ST,San Francisco,CA,,,37.75288500000100,-122.5048455000020,Sunset/Parkside,H03 - RETAIL MKTS W/O PREP (UNDER 5001)
06733450,TACO CHICO LLC,4063 24TH ST,San Francisco,CA,,,37.75110300000100,-122.4332505000020,Noe Valley,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733451,THE JIN CAFE,1485 BAYSHORE BLVD,San Francisco,CA,,,37.72593900000100,-122.4006435000020,Bayview Hunters Point,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733454,Fog Dog,388 MARKET ST,San Francisco,CA,,,37.79219700000100,-122.3980875000020,Financial District/South Beach,"H24 - RESTAURANT UNDER 1,000 SQFT"
06733455,NEXT LEVEL SF LLC,1217   SUTTER ST,San Francisco,CA,,,37.78744500000100,-122.4204795000020,Nob Hill,"H26 - RESTAURANT OVER 2,000 SQFT"
06733460,"AMICI'S EAST COAST PIZZERIA, INC.",1200  MARKET ST,San Francisco,CA,,,37.77865200000100,-122.4152910000020,Tenderloin,"H24 - RESTAURANT UNDER 1,000 SQFT"
06733473,"FOUR KINGS RESTAURANT, LLC",710 COMMERCIAL ST,San Francisco,CA,,,37.79409600000100,-122.4050805000020,Chinatown,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733474,FLORA KING,4248 18TH ST,San Francisco,CA,,,37.76096700000100,-122.4369405000020,Castro/Upper Market,"H26 - RESTAURANT OVER 2,000 SQFT"
06733478,MP SEAFOOD,848 JACKSON ST,San Francisco,CA,,,37.79586000000100,-122.4092565000020,Chinatown,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
06733481,SMOKIN DS BBQ SF,1566 CARROLL AVE,San Francisco,CA,,,37.72494000000100,-122.3924670000020,Bayview Hunters Point,H74 - CATERER
06733482,MURALES WINE BAR & TAPAS,2199 MISSION ST,San Francisco,CA,,,37.76201100000100,-122.4190800000020,Mission,"H24 - RESTAURANT UNDER 1,000 SQFT"
06733486,FORDS GROCERY,1496 OAKDALE AVE,San Francisco,CA,,,37.73367900000100,-122.3881785000020,Bayview Hunters Point,H03 - RETAIL MKTS W/O PREP (UNDER 5001)
06733487,Maruwu Seicha,1737 POST ST,San Francisco,CA,,,37.78516800000100,-122.4305640000020,Japantown,"H24 - RESTAURANT UNDER 1,000 SQFT"
06733488,BINU BONU,230 WEST PORTAL AVE,San Francisco,CA,,,37.73870100000100,-122.4686925000020,West of Twin Peaks,H87 - BARS/TAVERNS W/FOOD PREP
06733489,YU FUNG CO,910 GRANT AVE,San Francisco,CA,,,37.79546400000100,-122.4064215000020,Chinatown,H03 - RETAIL MKTS W/O PREP (UNDER 5001)
06733491,GOLDEN LOTUS RESTAURANT LLC,631 LARKIN ST,San Francisco,CA,,,37.78383600000100,-122.4179550000020,Tenderloin,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733492,Linkedin Coffee Bar,222 2ND ST,San Francisco,CA,,,37.78632900000100,-122.3982495000020,Financial District/South Beach,H85 - EMPLOYEE CAFETERIA LIMITED FOOD PREP
06733494,LE SOLEIL INTERNATIONAL HOLDINGS INC,3251 20TH AVE,San Francisco,CA,,,37.72847700000100,-122.4768375000020,Lakeshore,"H26 - RESTAURANT OVER 2,000 SQFT"
06733495,ENSENADA RESTAURANT,4448   MISSION ST,San Francisco,CA,,,37.72656900000100,-122.4337500000020,Outer Mission,"H26R - RESTAURANT OVER 2,000 SQFT"
06733497,GROCERY OUTLET VISITACION VALLEY,2630 BAY SHORE BLVD,San Francisco,CA,,,37.70864100000100,-122.4058050000020,Visitacion Valley,H06 - RETAIL MKTS W/O PREP (OVER 20000)
06733498,TBD,1581 WEBSTER ST,San Francisco,CA,,,37.78497900000100,-122.4318645000020,Japantown,"H24 - RESTAURANT UNDER 1,000 SQFT"
06733500,WRAP & ROLL,3135 16TH ST,San Francisco,CA,,,37.76465700000100,-122.4226800000020,Mission,H28 - TAKE-OUTS
06733501,TBD,3470 MISSION ST,San Francisco,CA,,,37.74127500000100,-122.4230175000020,Bernal Heights,"H24 - RESTAURANT UNDER 1,000 SQFT"
06733502,WALLFLOWER,4018 24TH ST UNIT,San Francisco,CA,,,37.75159401714400,-122.4324450094400,Noe Valley,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733503,GROCERY OUTLET OF MISSION,1245  S VAN NESS AVE,San Francisco,CA,,,37.75329900000100,-122.4158625000020,Mission,H06R - RETAIL MKTS W/O PREP (OVER 20000)
06733504,DAILY DRIVER UNION,1977 B UNION ST,San Francisco,CA,,,37.79753166819300,-122.4318504659920,Marina,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733505,Toast N Egg,1838 IRVING ST,San Francisco,CA,,,37.76378400000100,-122.4777960000020,Sunset/Parkside,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733506,Joyride Pizza,PIER THE EMBARCADERO PIER,San Francisco,CA,,,nan,nan,,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733507,250 MONTGOMERY OSHA THAI,250 MONTGOMERY ST,San Francisco,CA,,,37.79158500000100,-122.4022905000020,Financial District/South Beach,"H26 - RESTAURANT OVER 2,000 SQFT"
06733508,GUCKENHEIMER @ GOOGLE MK F2,188   EMBARCADERO,San Francisco,CA,,,37.79258400000100,-122.3916930000020,Financial District/South Beach,H85 - EMPLOYEE CAFETERIA LIMITED FOOD PREP
06733509,LUISA'S RESTAURANT WINE-CHAMPAGNE BAR SINCE 1959,759   COLUMBUS AVE,San Francisco,CA,,,37.80160200000100,-122.4123480000020,Chinatown,"H24R - RESTAURANT UNDER 1,000 SQFT"
06733510,GUCKENHEIMER @ GOOGLE MK F3,188   EMBARCADERO,San Francisco,CA,,,37.79258400000100,-122.3916930000020,Financial District/South Beach,H85 - EMPLOYEE CAFETERIA LIMITED FOOD PREP
06733511,GUCKENHEIMER @ GOOGLE MK F5,188   EMBARCADERO,San Francisco,CA,,,37.79258400000100,-122.3916930000020,Financial District/South Beach,H85 - EMPLOYEE CAFETERIA LIMITED FOOD PREP
06733512,CITY ARTS & LEADERSHIP ACADEMY,350 SENECA AVE,San Francisco,CA,,,37.72145700000100,-122.4449910000020,Outer Mission,H90 - SCHOOL CAFETERIAS (PRIVATE W/O FOOD PREP)
06733513,OUT THE ROAD,2636 SAN BRUNO AVE,San Francisco,CA,,,37.72827000000100,-122.4041715000020,Portola,"H26 - RESTAURANT OVER 2,000 SQFT"
06733515,Un Altro,3213 PIERCE ST,San Francisco,CA,,,37.79968500000100,-122.4395640000020,Marina,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733518,Onigilly,455 MARKET ST,San Francisco,CA,,,37.79095500000100,-122.3986455000020,Financial District/South Beach,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733519,SULLY'S MARINA LOUNGE,2138   CHESTNUT ST,San Francisco,CA,,,37.80072900000100,-122.4386955000020,Marina,H87 - BARS/TAVERNS W/FOOD PREP
06733522,LOS YUCATECOS,717 ELLIS ST,San Francisco,CA,,,37.78406100000100,-122.4179640000020,Tenderloin,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733523,Dean Fine Cigars,715 MARKET ST,San Francisco,CA,,,37.78686000000100,-122.4036990000020,Financial District/South Beach,H03 - RETAIL MKTS W/O PREP (UNDER 5001)
06733524,BLUESTONE LANE,685 MARKET ST,San Francisco,CA,,,37.78765200000100,-122.4027720000020,Financial District/South Beach,"H24 - RESTAURANT UNDER 1,000 SQFT"
06733526,DOLORES DELUXE LLC,3500 22ND ST,San Francisco,CA,,,37.75513500000100,-122.4257355000020,Noe Valley,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
06733527,PEPPER PARADISE,PIER BEACH AND THE EMBARCADERO ST PIER,San Francisco,CA,,,37.80811800000100,-122.4090630000020,North Beach,H03 - RETAIL MKTS W/O PREP (UNDER 5001)
06733532,Claire Lilienthal Elementary School,3950 SACRAMENTO ST,San Francisco,CA,,,37.78697700000100,-122.4578070000020,Presidio Heights,PUBLIC SCHOOL CAFETERIA WITH FOOD PREP
06733534,KAIYO ROOFTOP BAR & RESTAURANT,701 3RD ST,San Francisco,CA,,,37.77882300000100,-122.3922690000020,Mission Bay,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733535,NOA PURE LLC,2163 UNION ST,San Francisco,CA,,,37.79706600000100,-122.4348120000020,Marina,"H24 - RESTAURANT UNDER 1,000 SQFT"
06733536,LILOS KITCHEN LLC,1440 CARY AVE,San Francisco,CA,,,nan,nan,,H79 - MOBILE FOOD FACILITY CLASS 5
06733539,CRUSTACEAN,195 PINE ST,San Francisco,CA,,,37.79208900000100,-122.3993790000020,Financial District/South Beach,"H26 - RESTAURANT OVER 2,000 SQFT"
06733543,KHAO TIEW,272   CLAREMONT BLVD,San Francisco,CA,,,37.74111300000100,-122.4651375000020,West of Twin Peaks,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733547,LE PETIT CAFE,1   MARITIME PLZ,San Francisco,CA,,,37.79532000000000,-122.3991870000000,Financial District/South Beach,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733548,K&D MARKET,3177 16TH ST,San Francisco,CA,,,37.76453100000100,-122.4236520000020,Mission,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
06733549,Gold Bar Restaurant,1 AVENUE OF THE PALMS AVE,San Francisco,CA,,,37.81328594545200,-122.3709515533870,Treasure Island,"H24 - RESTAURANT UNDER 1,000 SQFT"
06733550,BAR DARLING,2263   CHESTNUT ST,San Francisco,CA,,,37.79997300000100,-122.4404595000020,Marina,"H26 - RESTAURANT OVER 2,000 SQFT"
06733551,Google - Microkitchen,345 SPEAR ST 4TH FLOOR WEST,San Francisco,CA,,,37.78981398688200,-122.3898180026510,Financial District/South Beach,H85 - EMPLOYEE CAFETERIA LIMITED FOOD PREP
06733552,Motoring Coffee LLC,1525 UNION ST,San Francisco,CA,,,37.79820000000100,-122.4245790000020,Marina,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733554,COFFEESHOP,900   22ND ST,San Francisco,CA,,,37.75805100000100,-122.3904240000020,Potrero Hill,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733557,SAISON CELLAR SF LLC,234 TOWNSEND ST,San Francisco,CA,,,37.77827400000100,-122.3938935000020,South of Market,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733558,CHRISTINE'S COOKIE CO LLC,2823   18TH ST,San Francisco,CA,,,37.76161500000100,-122.4105030000020,Mission,H99 - COTTAGE FOOD OPERATIONS - TIER B (INDIRECT SALES)
06733559,HWA MI WON,6314 GEARY BLVD,San Francisco,CA,,,37.78029000000100,-122.4872730000020,Outer Richmond,"H25R - RESTAURANT 1,000 - 2,000 SQFT"
06733560,CANDY CANDY,631   JACKSON ST,San Francisco,CA,,,37.79595900000100,-122.4057600000020,Chinatown,H03 - RETAIL MKTS W/O PREP (UNDER 5001)
06733561,TBD,459 BROADWAY,San Francisco,CA,,,37.79781300000100,-122.4047610000020,North Beach,H86 - BARS/TAVERNS W/O FOOD PREP
06733562,REVERB,2801 LEAVENSWORTH ST,San Francisco,CA,,,37.80695206254100,-122.4189728108520,Russian Hill,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733563,West Bay Conference Center,1290 FILLMORE ST 2ND FLOOR,San Francisco,CA,,,37.78128000000100,-122.4318555000020,Western Addition,H30 - CATERING FACILITIES
06733564,GUCKENHEIMER @ GOOGLE FL 4 MK,345 SPEAR ST,San Francisco,CA,,,37.78981200000100,-122.3897715000020,Financial District/South Beach,H85 - EMPLOYEE CAFETERIA LIMITED FOOD PREP
06733567,Glide Memorial Church,330   ELLIS ST,San Francisco,CA,,,37.78529400000100,-122.4117090000020,Tenderloin,H23 - FOOD PREP AND SERVICE (FEE EXEMPT)
06733568,MARUWU SEICHA,1737   POST ST,San Francisco,CA,,,37.78516800000100,-122.4305640000020,Japantown,"H24 - RESTAURANT UNDER 1,000 SQFT"
06733569,SAMMY'S CAFE,1416 BUSH ST,San Francisco,CA,,,37.78893000000100,-122.4206370000020,Nob Hill,"H24 - RESTAURANT UNDER 1,000 SQFT"
06733573,SALAMA HALAL MEAT,604   GEARY ST,San Francisco,CA,,,37.78692300000100,-122.4134460000020,Tenderloin,H07R - RETAIL MKTS W/FOOD PREP (UNDER 5001)
06733574,JOEY THE CAT'S ARCADE,3252 19TH ST,San Francisco,CA,,,37.76064300000100,-122.4161235000020,Mission,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733575,THE HUNGRY LEPRECHAUN,945 TARAVAL ST,San Francisco,CA,,,37.74285000000100,-122.4764190000020,Sunset/Parkside,H79 - MOBILE FOOD FACILITY CLASS 5
06733577,Mendocino Farms Soma,303 2ND ST,San Francisco,CA,,,37.78529400000100,-122.3955810000020,Financial District/South Beach,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733579,GOLDEN GATE GOODIES,1280 ELLIS ST,San Francisco,CA,,,37.78331400000100,-122.4273105000020,Western Addition,H99 - COTTAGE FOOD OPERATIONS - TIER B (INDIRECT SALES)
06733580,TELEGRAPH HILL NEIGHBRHD CENTR,660 LOMBARD ST,San Francisco,CA,,,37.80344700000100,-122.4125550000020,North Beach,H23 - FOOD PREP AND SERVICE (FEE EXEMPT)
06733582,Stonehouse Oil & Vinegar,THE EMBARCADERO & MARKET ST,San Francisco,CA,,,37.79493499444600,-122.3942650213810,Financial District/South Beach,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
06733585,CHICANO NUEVO,3355 MISSION ST,San Francisco,CA,,,37.74292200000100,-122.4212940000020,Bernal Heights,"H24 - RESTAURANT UNDER 1,000 SQFT"
06733586,CAFE MELANGE,1 DR CARLTON B GOODLETT PL,San Francisco,CA,,,37.77933600000100,-122.4187425000020,Tenderloin,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
06733587,BAR HESPERUS LLC,1160 POLK ST,San Francisco,CA,,,37.78754400000100,-122.4197235000020,Nob Hill,H86 - BARS/TAVERNS W/O FOOD PREP
06733588,ATLAS BITES,900 D AVE,San Francisco,CA,,,37.82586779701100,-122.3737899695630,Treasure Island,H79 - MOBILE FOOD FACILITY CLASS 5
